wdt_levels	wdt_fit
31.3456	0.0533196252977626
31.3514	0.0534147811383714
31.3572	0.0535123750667611
31.363	0.0536124605643043
31.3688	0.0537150920246056
31.3746	0.053820324761911
31.3804	0.0539282150193955
31.3862	0.054038819977324
31.392	0.0541521977610763
31.3978	0.0542684074490313
31.4036	0.0543875090803018
31.4094	0.054509563662313
31.4152	0.0546346331782181
31.421	0.0547627805941429
31.4268	0.0548940698662511
31.4326	0.0550285659476245
31.4384	0.0551663347949493
31.4442	0.0553074433750004
31.45	0.055451959670917
31.4558	0.0555999526882603
31.4616	0.055751492460846
31.4674	0.0559066500563438
31.4732	0.0560654975816347
31.479	0.0562281081879193
31.4848	0.0563945560755671
31.4906	0.0565649164987005
31.4964	0.0567392657695031
31.5022	0.0569176812622452
31.508	0.0571002414170182
31.5138	0.057287025743168
31.5196	0.0574781148224201
31.5254	0.057673590311687
31.5312	0.0578735349455509
31.537	0.0580780325384104
31.5428	0.0582871679862849
31.5486	0.0585010272682673
31.5544	0.0587196974476156
31.5602	0.0589432666724764
31.566	0.0591718241762293
31.5718	0.0594054602774466
31.5776	0.0596442663794566
31.5834	0.0598883349695036
31.5892	0.0601377596174963
31.595	0.0603926349743352
31.6008	0.0606530567698109
31.6066	0.0609191218100639
31.6124	0.0611909279745998
31.6182	0.0614685742128493
31.624	0.0617521605402655
31.6298	0.0620417880339514
31.6356	0.0623375588278064
31.6414	0.0626395761071886
31.6472	0.0629479441030795
31.653	0.0632627680857484
31.6588	0.063584154357905
31.6646	0.0639122102473338
31.6704	0.0642470440990041
31.6762	0.0645887652666462
31.682	0.0649374841037879
31.6878	0.0652933119542444
31.6936	0.0656563611420528
31.6994	0.0660267449608472
31.7052	0.0664045776626656
31.711	0.0667899744461832
31.7168	0.0671830514443665
31.7226	0.0675839257115392
31.7284	0.0679927152098584
31.7342	0.0684095387951924
31.74	0.0688345162023954
31.7458	0.0692677680299738
31.7516	0.0697094157241408
31.7574	0.0701595815622507
31.7632	0.070618388635613
31.769	0.0710859608316784
31.7748	0.0715624228155962
31.7806	0.0720479000111344
31.7864	0.0725425185809644
31.7922	0.0730464054063042
31.798	0.0735596880659177
31.8038	0.0740824948144667
31.8096	0.0746149545602171
31.8154	0.0751571968420904
31.8212	0.0757093518060662
31.827	0.07627155018093
31.8328	0.076843923253366
31.8386	0.0774266028423965
31.8444	0.0780197212731625
31.8502	0.0786234113500522
31.856	0.0792378063291722
31.8618	0.0798630398901654
31.8676	0.0804992461073765
31.8734	0.0811465594203632
31.8792	0.0818051146037597
31.885	0.0824750467364928
31.8908	0.0831564911703515
31.8966	0.0838495834979181
31.9024	0.0845544595198557
31.9082	0.0852712552115662
31.914	0.0860001066892158
31.9198	0.086741150175135
31.9256	0.0874945219626004
31.9314	0.0882603583799974
31.9372	0.0890387957543781
31.943	0.0898299703744152
31.9488	0.0906340184527594
31.9546	0.0914510760878117
31.9604	0.0922812792249093
31.9662	0.0931247636169445
31.972	0.0939816647844172
31.9778	0.0948521179749322
31.9836	0.095736258122152
31.9894	0.0966342198042148
31.9952	0.0975461372016242
32.001	0.0984721440546273
32.0068	0.0994123736200914
32.0126	0.100366958627883
32.0184	0.101336031236776
32.0242	0.102319722989885
32.03	0.103318164769653
32.0358	0.104331486752391
32.0416	0.105359818362399
32.0474	0.106403288225672
32.0532	0.107462024123207
32.059	0.10853615294393
32.0648	0.109625800637265
32.0706	0.110731092165334
32.0764	0.111852151454846
32.0822	0.112989101348651
32.088	0.11414206355701
32.0938	0.115311158608573
32.0996	0.116496505801101
32.1054	0.117698223151937
32.1112	0.118916427348257
32.117	0.12015123369712
32.1228	0.121402756075312
32.1286	0.122671106879047
32.1344	0.123956396973508
32.1402	0.125258735642268
32.146	0.126578230536609
32.1518	0.127914987624751
32.1576	0.129269111141033
32.1634	0.130640703535045
32.1692	0.132029865420747
32.175	0.133436695525599
32.1808	0.134861290639724
32.1866	0.136303745565109
32.1924	0.137764153064898
32.1982	0.139242603812787
32.204	0.14073918634253
32.2098	0.142253986997611
32.2156	0.143787089881078
32.2214	0.145338576805584
32.2272	0.146908527243646
32.233	0.148497018278154
32.2388	0.150104124553165
32.2446	0.151729918224977
32.2504	0.153374468913543
32.2562	0.155037843654235
32.262	0.156720106849982
32.2678	0.15842132022381
32.2736	0.160141542771813
32.2794	0.161880830716581
32.2852	0.163639237461104
32.291	0.165416813543189
32.2968	0.16721360659041
32.3026	0.169029661275611
32.3084	0.170865019273001
32.3142	0.172719719214864
32.32	0.1745937966489
32.3258	0.176487283996233
32.3316	0.178400210510109
32.3374	0.180332602235313
32.3432	0.182284481968322
32.349	0.184255869218229
32.3548	0.186246780168455
32.3606	0.188257227639295
32.3664	0.190287221051274
32.3722	0.192336766389404
32.378	0.194405866168318
32.3838	0.19649451939832
32.3896	0.198602721552379
32.3954	0.200730464534088
32.4012	0.202877736646607
32.407	0.205044522562619
32.4128	0.207230803295333
32.4186	0.209436556170512
32.4244	0.211661754799614
32.4302	0.213906369054012
32.436	0.216170365040349
32.4418	0.218453705077023
32.4476	0.22075634767185
32.4534	0.223078247500896
32.4592	0.225419355388522
32.465	0.227779618288649
32.4708	0.230158979267258
32.4766	0.232557377486167
32.4824	0.234974748188055
32.4882	0.237411022682804
32.494	0.239866128335142
32.4998	0.242339988553615
32.5056	0.244832522780893
32.5114	0.247343646485439
32.5172	0.249873271154547
32.523	0.252421304288757
32.5288	0.254987649397677
32.5346	0.257572205997195
32.5404	0.260174869608144
32.5462	0.262795531756348
32.552	0.265434079974156
32.5578	0.268090397803397
32.5636	0.270764364799804
32.5694	0.2734558565389
32.5752	0.276164744623364
32.581	0.278890896691866
32.5868	0.281634176429395
32.5926	0.284394443579086
32.5984	0.287171553955514
32.6042	0.289965359459513
32.61	0.292775708094485
32.6158	0.29560244398421
32.6216	0.298445407392158
32.6274	0.301304434742312
32.6332	0.30417935864148
32.639	0.307070007903121
32.6448	0.309976207572663
32.6506	0.312897778954315
32.6564	0.315834539639383
32.6622	0.318786303536048
32.668	0.321752880900649
32.6738	0.324734078370431
32.6796	0.32772969899776
32.6854	0.330739542285798
32.6912	0.333763404225631
32.697	0.336801077334833
32.7028	0.339852350697462
32.7086	0.342917010005475
32.7144	0.345994837601559
32.7202	0.349085612523329
32.726	0.352189110548934
32.7318	0.355305104244012
32.7376	0.358433363010002
32.7434	0.361573653133782
32.7492	0.364725737838631
32.755	0.367889377336482
32.7608	0.371064328881461
32.7666	0.374250346824678
32.7724	0.377447182670282
32.7782	0.380654585132691
32.784	0.383872300195067
32.7898	0.387100071168938
32.7956	0.390337638754985
32.8014	0.393584741104953
32.8072	0.396841113884669
32.813	0.400106490338136
32.8188	0.403380601352689
32.8246	0.406663175525169
32.8304	0.409953939229103
32.8362	0.413252616682866
32.842	0.416558930018763
32.8478	0.419872599353051
32.8536	0.423193342856842
32.8594	0.426520876827856
32.8652	0.429854915763011
32.871	0.433195172431798
32.8768	0.43654135795043
32.8826	0.439893181856714
32.8884	0.443250352185645
32.8942	0.446612575545628
32.9	0.449979557195373
32.9058	0.453351001121372
32.9116	0.456726610115947
32.9174	0.46010608585583
32.9232	0.463489128981239
32.929	0.466875439175424
32.9348	0.470264715244631
32.9406	0.473656655198465
32.9464	0.477050956330605
32.9522	0.480447315299859
32.958	0.48384542821146
32.9638	0.487244990698659
32.9696	0.490645698004496
32.9754	0.494047245063766
32.9812	0.497449326585111
32.987	0.500851637133219
32.9928	0.504253871211086
32.9986	0.507655723342306
33.0044	0.511056888153355
33.0102	0.514457060455817
33.016	0.517855935328556
33.0218	0.521253208199719
33.0276	0.524648574928633
33.0334	0.528041731887478
33.0392	0.53143237604274
33.045	0.534820205036397
33.0508	0.538204917266801
33.0566	0.541586211969221
33.0624	0.54496378929601
33.0682	0.54833735039638
33.074	0.551706597495691
33.0798	0.5550712339743
33.0856	0.558430964445875
33.0914	0.561785494835166
33.0972	0.565134532455183
33.103	0.568477786083766
33.1088	0.571814966039504
33.1146	0.575145784256958
33.1204	0.578469954361182
33.1262	0.581787191741484
33.132	0.585097213624429
33.1378	0.588399739145985
33.1436	0.591694489422877
33.1494	0.594981187623043
33.1552	0.598259559035188
33.161	0.601529331137418
33.1668	0.604790233664906
33.1726	0.608041998676573
33.1784	0.611284360620757
33.1842	0.614517056399836
33.19	0.617739825433802
33.1958	0.620952409722707
33.2016	0.624154553908025
33.2074	0.62734600533286
33.2132	0.630526514100993
33.219	0.633695833134732
33.2248	0.636853718231572
33.2306	0.639999928119604
33.2364	0.643134224511689
33.2422	0.646256372158349
33.248	0.649366138899394
33.2538	0.652463295714198
33.2596	0.655547616770692
33.2654	0.658618879472995
33.2712	0.661676864507693
33.277	0.664721355888742
33.2828	0.66775214100099
33.2886	0.670769010642293
33.2944	0.673771759064224
33.3002	0.676760184011353
33.306	0.679734086759093
33.3118	0.682693272150108
33.3176	0.685637548629247
33.3234	0.688566728277034
33.3292	0.691480626841676
33.335	0.694379063769602
33.3408	0.697261862234504
33.3466	0.700128849164905
33.3524	0.702979855270219
33.3582	0.705814715065321
33.364	0.708633266893628
33.3698	0.711435352948647
33.3756	0.714220819294055
33.3814	0.716989515882254
33.3872	0.71974129657143
33.393	0.722476019141117
33.3988	0.725193545306248
33.4046	0.727893740729721
33.4104	0.730576475033471
33.4162	0.73324162180805
33.422	0.735889058620723
33.4278	0.738518667022104
33.4336	0.741130332551291
33.4394	0.743723944739569
33.4452	0.746299397112643
33.451	0.748856587191429
33.4568	0.751395416491413
33.4626	0.753915790520576
33.4684	0.75641761877592
33.4742	0.758900814738574
33.48	0.761365295867527
33.4858	0.763810983591968
33.4916	0.766237803302289
33.4974	0.768645684339701
33.5032	0.771034559984549
33.509	0.773404367443301
33.5148	0.775755047834225
33.5206	0.778086546171793
33.5264	0.780398811349811
33.5322	0.782691796123299
33.538	0.784965457089141
33.5438	0.787219754665533
33.5496	0.789454653070206
33.5554	0.791670120297513
33.5612	0.793866128094341
33.567	0.796042651934896
33.5728	0.798199670994376
33.5786	0.800337168121554
33.5844	0.802455129810296
33.5902	0.80455354617003
33.596	0.806632410895193
33.6018	0.808691721233679
33.6076	0.810731477954321
33.6134	0.812751685313389
33.6192	0.8147523510202
33.625	0.816733486201793
33.6308	0.818695105366743
33.6366	0.820637226368103
33.6424	0.822559870365533
33.6482	0.824463061786612
33.654	0.82634682828737
33.6598	0.828211200712075
33.6656	0.830056213052288
33.6714	0.831881902405202
33.6772	0.83368830893132
33.683	0.835475475811482
33.6888	0.837243449203252
33.6946	0.838992278196722
33.7004	0.840722014769732
33.7062	0.842432713742552
33.712	0.844124432732035
33.7178	0.845797232105281
33.7236	0.847451174932839
33.7294	0.849086326941448
33.7352	0.850702756466379
33.741	0.852300534403384
33.7468	0.853879734160276
33.7526	0.855440431608175
33.7584	0.856982705032435
33.7642	0.858506635083294
33.77	0.860012304726256
33.7758	0.861499799192233
33.7816	0.862969205927482
33.7874	0.864420614543362
33.7932	0.865854116765903
33.799	0.86726980638527
33.8048	0.868667779205095
33.8106	0.87004813299172
33.8164	0.871410967423384
33.8222	0.872756384039362
33.828	0.874084486189082
33.8338	0.875395378981254
33.8396	0.876689169233026
33.8454	0.877965965419177
33.8512	0.879225877621394
33.857	0.880469017477642
33.8628	0.881695498131636
33.8686	0.882905434182464
33.8744	0.884098941634354
33.8802	0.885276137846625
33.886	0.886437141483826
33.8918	0.887582072466103
33.8976	0.888711051919787
33.9034	0.889824202128247
33.9092	0.890921646483008
33.915	0.892003509435164
33.9208	0.893069916447093
33.9266	0.894120993944504
33.9324	0.895156869268821
33.9382	0.896177670629922
33.944	0.897183527059263
33.9498	0.898174568363376
33.9556	0.899150925077787
33.9614	0.900112728421336
33.9672	0.901060110250951
33.973	0.901993203016846
33.9788	0.902912139718198
33.9846	0.903817053859285
33.9904	0.904708079406114
33.9962	0.90558535074355
34.002	0.906449002632943
34.0078	0.907299170170287
34.0136	0.9081359887449
34.0194	0.908959593998651
34.0252	0.909770121785733
34.031	0.910567708132996
34.0368	0.911352489200852
34.0426	0.912124601244753
34.0484	0.912884180577253
34.0542	0.913631363530664
34.06	0.914366286420313
34.0658	0.915089085508402
34.0716	0.915799896968475
34.0774	0.916498856850516
34.0832	0.917186101046657
34.089	0.91786176525752
34.0948	0.918525984959189
34.1006	0.919178895370823
34.1064	0.919820631422901
34.1122	0.920451327726121
34.118	0.921071118540932
34.1238	0.921680137747729
34.1296	0.922278518817687
34.1354	0.922866394784257
34.1412	0.923443898215305
34.147	0.924011161185919
34.1528	0.924568315251856
34.1586	0.92511549142366
34.1644	0.925652820141425
34.1702	0.926180431250216
34.176	0.926698453976144
34.1818	0.927207016903095
34.1876	0.92770624795011
34.1934	0.928196274349411
34.1992	0.928677222625085
34.205	0.929149218572397
34.2108	0.929612387237758
34.2166	0.930066852899333
34.2224	0.930512739048273
34.2282	0.930950168370594
34.234	0.931379262729673
34.2398	0.931800143149376
34.2456	0.932212929797802
34.2514	0.932617741971647
34.2572	0.933014698081172
34.263	0.933403915635782
34.2688	0.933785511230205
34.2746	0.934159600531262
34.2804	0.934526298265229
34.2862	0.934885718205783
34.292	0.935237973162523
34.2978	0.935583174970059
34.3036	0.935921434477673
34.3094	0.936252861539526
34.3152	0.936577565005432
34.321	0.936895652712156
34.3268	0.937207231475262
34.3326	0.937512407081487
34.3384	0.937811284281637
34.3442	0.938103966783994
34.35	0.938390557248232
34.3558	0.938671157279834
34.3616	0.938945867424997
34.3674	0.939214787166018
34.3732	0.939478014917161
34.379	0.939735648020985
34.3848	0.939987782745134
34.3906	0.940234514279573
34.3964	0.940475936734272
34.4022	0.94071214313732
34.408	0.940943225433462
34.4138	0.941169274483054
34.4196	0.94139038006143
34.4254	0.94160663085866
34.4312	0.941818114479707
34.437	0.942024917444961
34.4428	0.942227125191147
34.4486	0.942424822072599
34.4544	0.942618091362893
34.4602	0.942807015256816
34.466	0.942991674872691
34.4718	0.943172150255018
34.4776	0.943348520377442
34.4834	0.943520863146034
34.4892	0.943689255402879
34.495	0.943853772929952
34.5008	0.94401449045329
34.5066	0.944171481647437
34.5124	0.944324819140165
34.5182	0.94447457451745
34.524	0.944620818328708
34.5298	0.944763620092277
34.5356	0.944903048301128
34.5414	0.945039170428818
34.5472	0.945172052935654
34.553	0.945301761275073
34.5588	0.945428359900234
34.5646	0.945551912270793
34.5704	0.945672480859888
34.5762	0.945790127161285
34.582	0.945904911696717
34.5878	0.946016894023376
34.5936	0.946126132741574
34.5994	0.946232685502553
34.6052	0.94633660901644
34.611	0.946437959060343
34.6168	0.94653679048657
34.6226	0.946633157230988
34.6284	0.946727112321481
34.6342	0.946818707886534
34.64	0.946907995163911
34.6458	0.946995024509437
34.6516	0.947079845405873
34.6574	0.947162506471863
34.6632	0.947243055470982
34.669	0.947321539320834
34.6748	0.947398004102236
34.6806	0.947472495068452
34.6864	0.947545056654487
34.6922	0.947615732486428
34.698	0.947684565390839
34.7038	0.947751597404181
34.7096	0.947816869782277
34.7154	0.947880423009806
34.7212	0.947942296809811
34.727	0.948002530153242
34.7328	0.948061161268497
34.7386	0.948118227650989
34.7444	0.948173766072702
34.7502	0.948227812591765
34.756	0.948280402562008
34.7618	0.94833157064252
34.7676	0.948381350807192
34.7734	0.948429776354247
34.7792	0.948476879915747
34.785	0.948522693467081
34.7908	0.948567248336424
34.7966	0.948610575214169
34.8024	0.948652704162325
34.8082	0.948693664623873
34.814	0.948733485432093
34.8198	0.948772194819839
34.8256	0.948809820428774
34.8314	0.948846389318554
34.8372	0.948881927975959
34.843	0.94891646232398
34.8488	0.948950017730835
34.8546	0.948982619018938
34.8604	0.949014290473805
34.8662	0.949045055852893
34.872	0.949074938394373
34.8778	0.949103960825847
34.8836	0.949132145372979
34.8894	0.949159513768069
34.8952	0.949186087258548
34.901	0.949211886615396
34.9068	0.949236932141493
34.9126	0.949261243679882
34.9184	0.949284840621962
34.9242	0.949307741915595
34.93	0.949329966073133
34.9358	0.949351531179366
34.9416	0.949372454899379
34.9474	0.949392754486333
34.9532	0.949412446789155
34.959	0.949431548260142
34.9648	0.949450074962476
34.9706	0.949468042577662
34.9764	0.94948546641286
34.9822	0.949502361408143
34.988	0.949518742143655
34.9938	0.94953462284669
34.9996	0.949550017398665
35.0054	0.949564939342019
35.0112	0.949579401887008
35.017	0.949593417918415
35.0228	0.949607000002169
35.0286	0.949620160391869
35.0344	0.949632911035216
35.0402	0.949645263580362
35.046	0.949657229382154
35.0518	0.949668819508296
35.0576	0.949680044745417
35.0634	0.94969091560505
35.0692	0.949701442329516
35.075	0.949711634897718
35.0808	0.949721503030849
35.0866	0.949731056198004
35.0924	0.949740303621708
35.0982	0.949749254283352
35.104	0.949757916928538
35.1098	0.94976630007234
35.1156	0.949774412004474
35.1214	0.949782260794386
35.1272	0.949789854296242
35.133	0.949797200153848
35.1388	0.949804305805468
35.1446	0.949811178488573
35.1504	0.949817825244491
35.1562	0.949824252922984
35.162	0.949830468186742
35.1678	0.949836477515784
35.1736	0.949842287211796
35.1794	0.949847903402368
35.1852	0.949853332045171
35.191	0.949858578932041
35.1968	0.949863649692991
35.2026	0.949868549800144
35.2084	0.949873284571594
35.2142	0.949877859175185
35.22	0.949882278632218
35.2258	0.949886547821087
35.2316	0.949890671480842
35.2374	0.949894654214673
35.2432	0.949898500493331
35.249	0.949902214658478
35.2548	0.949905800925963
35.2606	0.949909263389035
35.2664	0.949912606021484
35.2722	0.949915832680721
35.278	0.949918947110789
35.2838	0.949921952945309
35.2896	0.949924853710364
35.2954	0.949927652827322
35.3012	0.949930353615594
35.307	0.94993295929533
35.3128	0.949935472990065
35.3186	0.949937897729293
35.3244	0.94994023645099
35.3302	0.949942492004082
35.336	0.949944667150851
35.3418	0.949946764569293
35.3476	0.949948786855412
35.3534	0.949950736525474
35.3592	0.949952616018194
35.365	0.949954427696886
35.3708	0.949956173851547
35.3766	0.949957856700909
35.3824	0.949959478394423
35.3882	0.949961041014216
35.394	0.949962546576979
35.3998	0.949963997035828
35.4056	0.949965394282108
35.4114	0.94996674014716
35.4172	0.949968036404034
35.423	0.949969284769172
35.4288	0.949970486904043
35.4346	0.949971644416734
35.4404	0.949972758863505
35.4462	0.949973831750307
35.452	0.949974864534253
35.4578	0.949975858625059
35.4636	0.949976815386444
35.4694	0.949977736137496
35.4752	0.949978622154001
35.481	0.949979474669736
35.4868	0.94998029487773
35.4926	0.949981083931493
35.4984	0.949981842946209
35.5042	0.949982572999899
35.51	0.949983275134551
35.5158	0.949983950357225
35.5216	0.94998459964112
35.5274	0.949985223926619
35.5332	0.949985824122302
35.539	0.949986401105929
35.5448	0.949986955725405
35.5506	0.949987488799704
35.5564	0.949988001119784
35.5622	0.949988493449458
35.568	0.949988966526259
35.5738	0.949989421062266
35.5796	0.949989857744917
35.5854	0.949990277237789
35.5912	0.949990680181366
35.597	0.949991067193776
35.6028	0.949991438871514
35.6086	0.949991795790138
35.6144	0.949992138504949
35.6202	0.94999246755165
35.626	0.949992783446984
35.6318	0.949993086689355
35.6376	0.949993377759432
35.6434	0.94999365712073
35.6492	0.94999392522018
35.655	0.949994182488676
35.6608	0.949994429341613
35.6666	0.949994666179397
35.6724	0.949994893387955
35.6782	0.949995111339215
35.684	0.94999532039158
35.6898	0.949995520890386
35.6956	0.949995713168343
35.7014	0.949995897545965
35.7072	0.949996074331987
35.713	0.949996243823767
35.7188	0.949996406307677
35.7246	0.949996562059481
35.7304	0.949996711344701
35.7362	0.949996854418972
35.742	0.949996991528386
35.7478	0.949997122909825
35.7536	0.949997248791279
35.7594	0.949997369392164
35.7652	0.949997484923618
35.771	0.949997595588796
35.7768	0.949997701583152
35.7826	0.949997803094711
35.7884	0.949997900304333
35.7942	0.949997993385971
35.8	0.949998082506915
35.8058	0.949998167828035
35.8116	0.949998249504009
35.8174	0.949998327683546
35.8232	0.949998402509605
35.829	0.949998474119601
35.8348	0.94999854264561
35.8406	0.949998608214559
35.8464	0.949998670948419
35.8522	0.949998730964385
35.858	0.949998788375054
35.8638	0.949998843288589
35.8696	0.949998895808889
35.8754	0.949998946035747
35.8812	0.949998994064998
35.887	0.949999039988673
35.8928	0.949999083895135
35.8986	0.949999125869223
35.9044	0.949999165992378
35.9102	0.949999204342779
35.916	0.94999924099546
35.9218	0.949999276022429
35.9276	0.949999309492791
35.9334	0.949999341472848
35.9392	0.949999372026215
35.945	0.949999401213919
35.9508	0.949999429094497
35.9566	0.949999455724095
35.9624	0.949999481156561
35.9682	0.949999505443531
35.974	0.949999528634515
35.9798	0.949999550776985
35.9856	0.949999571916446
35.9914	0.949999592096522
35.9972	0.949999611359022
36.003	0.949999629744017
36.0088	0.949999647289908
36.0146	0.949999664033487
36.0204	0.949999680010006
36.0262	0.949999695253238
36.032	0.949999709795533
36.0378	0.949999723667877
36.0436	0.949999736899946
36.0494	0.949999749520158
36.0552	0.949999761555725
36.061	0.9499997730327
36.0668	0.949999783976027
36.0726	0.949999794409581
36.0784	0.949999804356217
36.0842	0.949999813837806
36.09	0.949999822875279
36.0958	0.949999831488666
36.1016	0.94999983969713
36.1074	0.949999847519004
36.1132	0.949999854971826
36.119	0.949999862072371
36.1248	0.949999868836683
36.1306	0.949999875280106
36.1364	0.949999881417309
36.1422	0.949999887262322
36.148	0.949999892828556
36.1538	0.949999898128831
36.1596	0.949999903175401
36.1654	0.94999990797998
36.1712	0.94999991255376
36.177	0.949999916907437
